latitude,longitude,elevation,slope,aspect,curvature,precipitation_sum_last_10_days,precipitation_sum_last_7_days,precipitation_sum_last_3_days,temperature_2m_max_in_last_10_days,temperature_2m_min_in_last_10_days,soil_moisture_0_to_7cm_mean_last_5_days,rainfall_trend_last_5_days,days_with_rain_gt_20mm_last_10_days,consecutive_rainy_days,landslide
33.08146902,75.29750088,1747.0,89.99835205,169.5625305,2592000000.0,139.0,122.7,106.0,25.8,12.7,0.4887,17.3,1,10,1
32.26186432,78.0685005,4325.0,89.99624634,225.0,10368000000.0,30.6,30.0,21.3,14.8,-3.1,0.383025,0.79,0,6,1
32.24637329,78.06616409,4128.0,89.99900055,237.8042603,-5184000000.0,30.6,30.0,21.3,16.1,-1.8,0.383025,0.79,0,6,1
27.18732399,87.50256183,1913.0,89.99855042,59.93141556,9072000000.0,169.7,127.0,69.5,22.4,15.7,0.420291667,1.58,2,10,1
27.769793,93.50995626,872.0,89.99947357,283.8075256,3888000000.0,91.9,80.1,35.0,29.5,17.4,0.422458333,1.0,0,10,1
23.73941422,92.71505961,1093.0,89.99939728,312.3102417,64799997952.0,151.0,140.5,116.0,30.6,16.5,0.376116667,7.56,1,10,1
29.132062,81.811777,1754.0,89.99927521,176.4032898,3888000000.0,167.5,125.0,21.9,24.6,15.6,0.421566667,-5.26,3,10,1
6.518587251,80.18135876,52.0,89.99772644,272.0454102,-1296000000.0,173.9,126.8,69.3,30.6,23.8,0.505716667,3.34,3,10,1
28.24831087,83.97447829,943.0,89.99887848,6.562698364,-5184000000.0,378.3,358.2,246.0,27.8,19.6,0.421791667,31.46,6,10,1
30.995694,78.936314,3044.0,89.99872589,190.4077148,-11664000000.0,82.4,59.8,33.9,19.0,8.8,0.404091667,0.8,0,10,1
27.04768643,93.61899644,263.0,89.99720764,8.841814995,-7776000000.0,132.5,103.6,70.1,29.9,23.4,0.42255,6.74,2,10,1
27.767046,84.469745,209.0,89.9949646,161.5650482,0.0,69.2,58.8,33.9,33.2,24.1,0.422633333,1.41,0,10,1
24.95178179,94.20340026,919.0,89.98883057,344.744873,2592000000.0,136.9,127.0,48.0,28.3,20.7,0.502416667,-3.74,4,10,1
26.10035658,91.87351723,102.0,89.99803925,24.5901165,-1296000000.0,211.7,161.2,102.9,32.4,25.0,0.5064,2.88,6,10,1
27.943851,83.805661,1231.0,89.99906158,217.800766,1296000000.0,75.0,64.7,37.7,27.7,19.3,0.423458333,-0.11,1,10,1
28.239,82.9415,1609.0,89.99907684,139.7147522,-5184000000.0,105.2,71.8,21.0,24.8,17.5,0.412316667,1.29,1,6,1
19.41286968,73.28423263,38.0,89.98713684,225.0,-5184000000.0,365.0,226.6,159.3,28.8,22.8,0.5088,12.54,5,10,1
26.14547804,91.79364785,78.0,89.99750519,358.876709,6480000000.0,310.0,199.3,36.6,30.7,24.8,0.503058333,-3.08,6,10,1
34.1587,74.4725,1652.0,89.97878265,180.0,-2592000000.0,130.3,120.8,43.1,16.5,-0.6,0.42225,-2.67,3,5,1
15.4014,73.8277,7.0,89.99363708,143.1300964,-1296000000.0,153.2,135.1,63.3,29.2,24.6,0.325333333,2.76,2,10,1
29.0833,81.3333,2089.0,89.99908447,219.7528687,-16848000000.0,182.6,130.6,35.5,20.9,13.0,0.4248,-5.25,4,10,1
12.6771,75.2565,97.0,89.99633789,288.4349365,1296000000.0,135.8,91.2,55.1,29.0,22.5,0.493325,4.59,3,10,1
34.0051,71.5447,353.0,89.9715271,63.43494797,-6480000000.0,81.1,75.6,56.6,40.2,23.5,0.328591667,3.6,2,4,1
26.9597,86.5598,1308.0,89.99938965,346.9641724,-5184000000.0,56.6,53.3,16.4,25.2,17.9,0.408491667,-2.83,0,10,1
28.5873,83.7508,4758.0,89.99938965,345.0332947,-24624001024.0,8.2,7.8,7.8,2.1,-19.8,0.275033333,0.0,0,2,1
22.5333,89.4,-1.0,0.0,-1.0,0.0,236.3,157.4,20.5,31.8,24.2,0.383008333,3.63,2,5,1
29.4085,80.1327,1637.0,89.99820709,50.71059418,-18144000000.0,270.6,235.1,143.9,25.8,17.8,0.478141667,5.0,6,10,1
35.3585,75.6355,2199.0,89.98455811,104.0362473,-5184000000.0,85.7,51.1,12.6,25.4,10.2,0.378475,0.82,2,10,1
27.99134853,84.06527738,838.0,89.99908447,139.0856171,-9072000000.0,160.2,124.1,85.5,26.2,19.1,0.422883333,4.41,2,10,1
27.5269,85.5641,1791.0,89.99860382,162.7585449,34992001024.0,310.9,226.2,81.7,22.9,17.2,0.427058333,-5.57,9,10,1
29.58,80.67,1711.0,89.99904633,10.80439472,14256000000.0,20.4,20.4,17.1,16.9,-4.7,0.339458333,2.84,0,3,1
24.1419,94.1078,1171.0,89.99917603,218.717514,6480000000.0,522.7,428.8,303.1,24.6,18.6,0.4342,28.92,8,10,1
30.4619,79.0765,964.0,89.99914551,261.8699036,10368000000.0,124.0,106.9,57.3,29.3,18.6,0.4854,1.64,2,10,1
30.1281,78.3221,423.0,89.99751282,162.9794769,2592000000.0,25.4,25.1,25.1,38.7,24.7,0.236466667,2.11,0,3,1
34.6644,73.4637,1301.0,89.9992981,223.210083,-33696000000.0,0.2,0.0,0.0,25.2,8.3,0.358,0.0,0,1,1
33.3893,75.203,1559.0,89.99563599,292.1663513,-22031998976.0,162.3,149.2,114.8,28.0,16.0,0.422958333,12.21,2,6,1
33.241,75.2382,733.0,89.99786377,196.6069794,5184000000.0,25.7,25.5,19.4,29.5,16.8,0.408225,-0.7,0,4,1
27.5,90.5034,1951.0,89.99916077,269.2461548,-14256000000.0,255.5,217.1,109.3,24.2,16.8,0.425866667,1.87,5,10,1
8.4557,77.009,24.0,89.98199463,261.8699036,1296000000.0,26.0,23.6,18.4,30.1,23.0,0.240533333,3.17,0,3,1
25.616,94.1167,1589.0,89.99892426,104.7435608,-9072000000.0,97.8,59.6,33.6,24.6,17.3,0.492541667,3.9,1,10,1
27.978,85.9742,2145.0,89.99926758,288.8531494,-15552000000.0,3.0,2.0,0.5,19.0,2.8,0.340766667,-0.06,0,2,1
28.2576,83.6182,759.0,89.99884033,219.0684662,-11664000000.0,144.5,120.8,37.5,28.4,21.2,0.41625,-0.09,4,10,1
31.5639,77.9798,1460.0,89.99862671,6.203447819,-32399998976.0,14.2,7.3,5.1,27.0,6.0,0.412333333,0.31,0,6,1
31.0365,77.1213,1790.0,89.99858856,266.1859131,-14256000000.0,60.9,35.0,23.2,24.0,17.0,0.470175,2.87,0,10,1
30.819,78.6149,1754.0,89.99891663,66.92958832,-14256000000.0,134.6,75.2,18.1,24.3,17.3,0.464375,-2.3,2,10,1
27.59,83.88,152.0,89.99501038,295.559967,-1296000000.0,204.5,175.8,60.8,31.4,24.7,0.426275,-6.57,4,10,1
27.0605,88.255,1975.0,89.99893951,74.57783508,-7776000000.0,150.9,109.4,52.8,20.3,14.1,0.421375,5.55,3,10,1
25.4769,94.1351,1673.0,89.99845123,108.4349518,0.0,71.1,54.9,33.3,24.0,14.6,0.487691667,3.89,0,10,1
26.87324244,88.29184021,1620.0,89.99874115,183.9646606,6480000000.0,299.5,273.3,117.0,25.0,17.9,0.427441667,-2.64,6,10,1
33.334,75.7627,1609.0,89.99210358,209.7448883,-2592000000.0,139.8,114.3,57.2,27.0,17.0,0.434966667,-0.78,2,10,1
27.4211,85.0249,456.0,89.99195099,161.5650482,-2592000000.0,454.0,447.7,257.5,32.3,23.1,0.426741667,3.31,5,10,1
28.9743,83.8713,3562.0,89.99932861,351.7841187,-11664000000.0,161.5,120.2,33.5,17.9,6.1,0.416075,-5.98,3,10,1
33.33875958,75.1921061,1235.0,89.99889374,235.6196594,1296000000.0,125.2,122.4,4.7,16.7,-0.3,0.481458333,0.94,2,4,1
36.1788,74.158,2982.0,89.99751282,51.34019089,-2592000000.0,78.1,43.1,1.5,22.1,6.6,0.521175,-1.78,2,6,1
18.7624,73.3747,500.0,89.99904633,45.6095047,15552000000.0,145.3,137.3,69.5,32.3,23.1,0.435166667,-2.05,4,10,1
29.0399,81.7191,2710.0,89.99925232,92.69428253,6480000000.0,158.5,131.2,74.6,20.4,12.6,0.410841667,8.44,2,10,1
33.2407,75.2373,704.0,89.99838257,211.4641418,2592000000.0,54.0,51.7,0.0,16.2,-2.9,0.423933333,-0.84,1,4,1
25.5215,93.1645,278.0,89.98993683,108.4349518,5184000000.0,107.9,94.3,20.8,31.9,23.4,0.453291667,-8.02,1,10,1
33.2049,75.2845,780.0,89.99927521,4.899092674,-1296000000.0,128.1,124.8,71.2,32.1,21.5,0.4759,3.47,2,10,1
33.2609,75.244,1468.0,89.99908447,158.4286957,-23328000000.0,198.6,81.2,72.1,12.2,-4.1,0.484566667,2.89,4,4,1
32.3491,77.2181,3333.0,89.98726654,126.8698959,-1296000000.0,31.0,22.5,4.7,15.7,3.3,0.382658333,-0.25,0,10,1
7.0381,81.1079,830.0,89.99852753,45.93918991,0.0,325.9,300.1,111.1,23.3,18.5,0.482183333,-7.16,5,10,1
34.1416,77.4871,3190.0,89.99662018,169.2868805,-6480000000.0,18.4,9.3,7.6,24.7,9.7,0.145091667,0.83,0,5,1
25.8833,91.2,252.0,89.99882507,127.5041428,-2592000000.0,169.6,156.1,35.2,29.6,21.9,0.481766667,0.59,3,10,1
27.7773,85.8416,1837.0,89.99836731,228.1221313,-1296000000.0,235.0,168.1,107.5,21.6,16.2,0.424675,9.93,4,10,1
27.2485,86.6444,730.0,89.99916077,294.1932068,-1296000000.0,156.6,113.2,56.7,28.1,22.0,0.427308333,-0.42,2,10,1
26.885,88.2778,1505.0,89.99880219,270.0,-5184000000.0,231.2,150.4,60.5,25.7,17.7,0.419833333,3.38,5,10,1
32.6987,75.0582,466.0,89.99708557,200.0952301,0.0,133.7,124.6,49.4,32.8,23.2,0.25185,-3.39,2,10,1
34.2952,75.3226,2736.0,89.99812317,235.8403015,0.0,19.0,12.9,11.7,17.9,4.7,0.422725,1.58,0,6,1
25.3179,94.0462,998.0,89.99845123,270.0,-11664000000.0,91.4,84.7,78.4,27.7,17.5,0.48625,8.67,2,10,1
24.75,93.4333,467.0,89.99878693,156.3706207,-6480000000.0,55.3,49.8,10.0,28.3,18.4,0.413925,-1.47,0,10,1
27.8871,83.9704,540.0,89.99916077,198.9143982,-23328000000.0,129.0,93.4,63.1,28.5,21.4,0.418033333,4.57,2,10,1
24.5784,91.7227,12.0,89.97749329,225.0,1296000000.0,252.4,211.2,133.2,33.0,22.0,0.41695,4.84,5,10,1
27.8122,89.9019,3708.0,89.99954987,317.8623962,-3888000000.0,173.1,132.3,81.7,14.2,6.3,0.425641667,3.3,5,10,1
6.0327,80.2174,9.0,89.98519897,125.5376816,3888000000.0,65.5,46.3,8.3,29.8,24.9,0.499366667,-1.07,0,10,1
29.1426,81.8833,3088.0,89.99900055,18.71858978,1296000000.0,83.0,83.0,65.5,11.2,-13.4,0.301158333,-0.04,1,3,1
27.9504,84.3075,689.0,89.99848938,249.842392,-6480000000.0,435.4,377.1,173.1,30.4,20.9,0.427358333,2.43,8,10,1
34.166,73.1983,1419.0,89.99678802,315.0,7776000000.0,53.4,17.7,10.3,27.9,17.4,0.342883333,0.15,1,5,1
25.0985,94.3619,1892.0,89.99651337,350.5376892,2592000000.0,52.8,24.1,4.7,23.3,15.4,0.400983333,-0.68,0,10,1
34.9002,73.6558,2746.0,89.9992981,293.4480591,-11664000000.0,12.1,3.7,0.9,19.4,6.2,0.331758333,-0.2,0,6,1
34.1601,75.496,3757.0,89.99826813,326.0937195,1296000000.0,30.9,29.7,9.6,14.7,0.0,0.386833333,-1.1,0,8,1
26.88,88.28,1557.0,89.99881744,229.5139923,-11664000000.0,66.8,55.7,33.9,24.4,15.5,0.4155,4.21,1,10,1
30.80200029,78.61786282,1627.0,89.99926758,158.6293793,-15552000000.0,152.3,116.8,80.4,26.2,17.4,0.469033333,8.66,3,10,1
27.2625,87.6017,1871.0,89.99890137,185.4638367,-6480000000.0,14.6,8.6,0.6,21.9,8.7,0.36045,-0.94,0,6,1
28.2658,83.6117,750.0,89.99090576,270.0,-12960000000.0,232.2,202.2,27.5,29.3,21.4,0.418708333,-17.43,2,10,1
9.6326,76.9792,1027.0,89.9930954,77.47119141,-7776000000.0,44.6,38.8,12.7,26.7,18.8,0.478441667,-1.22,0,10,1
33.3308,75.1773,1818.0,89.9992981,343.5746155,-1296000000.0,6.4,6.4,6.4,17.8,-2.9,0.4635,1.28,0,1,1
19.3421,73.7735,578.0,89.99945831,49.47787857,-32399998976.0,212.4,197.7,136.7,25.2,21.0,0.428108333,14.45,3,10,1
30.2835,79.2498,839.0,89.99928284,283.3327942,-7776000000.0,198.6,187.6,59.0,28.7,22.0,0.48715,1.33,5,10,1
31.9671,76.8521,1499.0,89.998703,245.2657013,-6480000000.0,98.0,80.1,59.1,25.3,16.1,0.483466667,6.65,1,10,1
35.273,72.983,3716.0,89.99908447,12.9326086,19440001024.0,20.2,16.3,10.9,18.0,0.1,0.294308333,1.48,0,7,1
33.7033,73.038,554.0,89.98751831,191.3099365,0.0,157.9,94.9,94.5,23.3,5.1,0.376416667,16.18,3,4,1
26.8073,88.3162,224.0,89.98946381,204.4439545,2592000000.0,70.6,56.6,21.8,29.8,22.9,0.415583333,-0.41,0,10,1
30.6145,79.8102,2698.0,89.99958801,141.8636932,25920000000.0,38.2,38.2,37.6,12.1,-6.3,0.302716667,3.82,0,2,1
27.6163,88.6586,1842.0,89.99928284,137.2906036,6480000000.0,182.7,113.9,50.3,19.9,10.4,0.424375,-3.76,4,10,1
28.12,82.86,1175.0,89.99899292,164.4274597,20736000000.0,0.1,0.1,0.0,18.5,4.2,0.188875,0.0,0,0,1
22.1337,78.8979,766.0,89.97816467,329.0362549,0.0,31.0,22.0,15.9,32.1,17.1,0.303491667,2.74,0,5,1
6.7043,80.3828,119.0,89.9979248,26.14684105,5184000000.0,65.7,59.6,36.4,29.6,22.0,0.470141667,2.13,0,10,1
15.3455,73.8976,11.0,89.98576355,116.5650482,-1296000000.0,501.4,410.4,151.0,29.7,24.7,0.286025,-13.1,9,10,1
28.3401,83.5983,1444.0,89.99906921,169.0193481,-3888000000.0,184.1,150.3,114.0,24.4,17.8,0.422141667,13.14,2,10,1
19.0397,72.907,68.0,89.99772644,34.82448959,0.0,198.7,169.4,49.4,28.8,24.7,0.371233333,0.48,5,10,1
31.709,76.9312,768.0,89.99259949,234.462326,1296000000.0,235.0,199.9,47.1,29.1,22.4,0.4234,-20.9,3,10,1
29.393,79.4525,1990.0,89.99771881,170.7066956,0.0,183.6,164.0,20.2,24.7,14.3,0.468141667,-14.73,2,8,1
32.1797,77.1947,1870.0,89.99665833,299.9315186,3888000000.0,114.1,92.0,27.5,24.0,14.2,0.411175,-4.31,2,10,1
22.3475,91.8123,36.0,89.99023438,94.39870453,0.0,0.0,0.0,0.0,25.5,15.8,0.134908333,0.0,0,0,1
27.9939,84.094,458.0,89.99754333,242.4471893,-9072000000.0,224.7,190.2,146.0,30.1,21.5,0.421958333,14.0,3,10,1
31.1032,77.1625,2054.0,89.99928284,158.0782166,6480000000.0,228.6,177.7,167.4,22.7,10.0,0.469783333,15.91,4,5,1
22.1306,95.5488,124.0,89.98455811,75.96375275,5184000000.0,0.2,0.2,0.2,28.2,17.2,0.2755,0.02,0,1,1
31.9843,77.1889,2243.0,89.9992981,199.2306671,0.0,102.9,79.0,16.2,19.5,7.2,0.444375,-0.31,2,10,1
7.4239,80.6104,437.0,89.99809265,66.12471771,-23328000000.0,320.7,267.1,160.2,26.2,20.0,0.489633333,10.59,5,10,1
25.5728,91.885,1501.0,89.99655151,347.4711914,-7776000000.0,544.9,405.2,205.9,24.5,19.3,0.482258333,7.56,10,10,1
34.2256,73.673,1263.0,89.99907684,210.1065216,1296000000.0,72.5,65.2,63.1,16.1,-2.7,0.467508333,9.06,1,4,1
36.2744,74.7249,2400.0,89.99869537,21.03751183,7776000000.0,40.0,32.9,13.7,23.9,3.8,0.383641667,-0.99,0,9,1
29.2944,81.3,1206.0,89.99892426,217.4505768,-11664000000.0,120.5,115.1,98.4,27.8,13.8,0.379241667,12.73,2,10,1
26.7223,95.0243,698.0,89.99795532,27.80145836,-2592000000.0,97.3,77.9,60.9,25.6,15.3,0.480425,4.19,2,10,1
15.4465,73.927,3.0,89.98999786,225.0,-2592000000.0,254.8,224.3,99.4,32.6,24.5,0.409058333,-2.27,5,10,1
34.5628,77.6001,3119.0,89.95498657,315.0,2592000000.0,48.5,3.5,0.2,6.3,-14.3,0.157,0.0,1,3,1
28.8389,82.2873,1812.0,89.99868774,2.9507792,20736000000.0,218.6,162.6,63.4,23.7,17.4,0.426866667,-0.04,4,10,1
28.0989,83.8734,844.0,89.99847412,85.17923737,6480000000.0,200.3,160.6,25.5,26.9,20.3,0.420841667,-9.87,3,10,1
28.2134,83.9557,802.0,89.99338531,261.0273743,5184000000.0,299.3,163.5,23.7,26.0,20.4,0.426683333,-16.07,4,10,1
24.7625,93.4341,657.0,89.99925995,143.9971466,11664000000.0,96.3,80.9,30.2,27.4,20.0,0.416775,1.9,1,10,1
27.0987,93.816,214.0,89.99764252,40.48601151,-5184000000.0,180.2,121.5,81.6,28.2,22.4,0.426091667,6.36,4,10,1
36.2225,72.1934,2045.0,89.9969635,236.6893616,-7776000000.0,7.3,6.8,6.8,5.8,-9.1,0.246341667,0.0,0,2,1
28.3466,85.0058,4993.0,89.99951172,141.2370758,9072000000.0,79.8,64.6,37.4,8.1,-0.3,0.41695,4.8,1,10,1
27.4459,88.6193,1953.0,89.99824524,173.6598053,3888000000.0,125.3,101.5,49.8,17.2,5.8,0.425591667,2.76,1,10,1
25.1553,93.028,573.0,89.998703,7.633330822,-5184000000.0,133.2,133.2,123.8,29.0,17.1,0.385825,8.06,3,6,1
30.2828,78.3041,1662.0,89.99929047,230.4403381,9072000000.0,133.5,117.4,48.0,25.6,18.5,0.486841667,3.1,1,10,1
34.3331,73.202,1093.0,89.98234558,236.3099365,3888000000.0,186.4,126.7,77.0,21.7,7.0,0.411125,7.15,4,5,1
6.9167,81.0333,1206.0,89.99881744,309.7376099,6480000000.0,7.1,5.2,4.8,25.0,15.4,0.392083333,0.31,0,3,1
28.3922,83.1913,1767.0,89.99893951,42.30571747,0.0,157.9,118.1,68.5,22.8,16.0,0.421016667,8.35,2,10,1
19.069,72.8703,2.0,89.98883057,15.25511837,-2592000000.0,200.9,87.6,51.9,30.9,25.9,0.354708333,5.29,4,10,1
30.7412,79.4929,3081.0,89.99446869,235.6196594,-5184000000.0,134.3,92.5,66.2,15.1,5.4,0.413283333,4.78,2,10,1
22.533,92.899,801.0,89.99806213,262.1168518,-18144000000.0,274.1,57.2,9.7,25.9,18.7,0.417291667,-2.15,2,10,1
28.3928,83.5942,1036.0,89.99856567,216.7405548,-1296000000.0,28.3,21.9,3.9,29.1,14.1,0.392841667,-0.75,0,9,1
19.1497,83.6299,216.0,89.99506378,35.53767776,2592000000.0,103.0,98.1,59.3,31.5,23.1,0.418,0.83,1,9,1
32.8468,75.137,594.0,89.99773407,258.6900635,-2592000000.0,219.1,218.3,211.7,31.4,19.2,0.260683333,29.05,2,5,1
25.1175,92.8573,151.0,89.99675751,199.3589935,0.0,236.9,232.0,190.7,32.5,23.9,0.478133333,11.46,3,8,1
29.8002,80.2565,1670.0,89.9981842,30.96375656,2592000000.0,256.3,202.1,71.8,24.4,17.0,0.485733333,-1.56,4,10,1
28.2399,83.2266,902.0,89.99807739,295.0169067,-16848000000.0,163.1,125.1,56.1,28.2,21.4,0.420858333,4.75,3,10,1
36.2063,71.7854,4757.0,89.99937439,145.0543365,-10368000000.0,96.4,72.1,42.9,-10.6,-23.8,0.268,0.01,0,10,1
33.8996,70.1048,1742.0,89.98908234,210.9637604,0.0,20.3,12.8,0.1,23.1,3.0,0.343158333,-1.6,0,3,1
27.1761,88.5287,296.0,89.99658203,233.7461548,-9072000000.0,562.2,499.7,124.6,30.4,24.3,0.428333333,-17.64,9,10,1
11.2738,75.8275,40.0,89.99571991,70.34617615,-3888000000.0,512.4,403.5,193.3,27.6,24.0,0.406116667,-4.69,9,10,1
23.591,92.9296,802.0,89.9979248,231.6325073,9072000000.0,54.5,45.4,25.4,27.9,19.6,0.415808333,1.06,0,10,1
30.7313,78.4358,1160.0,89.99936676,204.0202484,-2592000000.0,292.0,266.7,217.9,28.2,20.8,0.489491667,19.04,4,10,1
28.935,82.3125,1664.0,89.9988327,358.4234619,-15552000000.0,108.2,70.1,19.7,23.0,17.0,0.420583333,-2.68,0,10,1
30.2851,78.9829,653.0,89.99662018,10.71312332,2592000000.0,151.6,44.2,26.6,29.7,22.3,0.484333333,1.23,3,10,1
28.3742,83.5214,1837.0,89.9989624,195.1729126,-5184000000.0,48.4,44.4,28.0,23.3,16.1,0.420933333,2.81,0,10,1
30.8987,78.3399,1898.0,89.99948883,352.588501,92016001024.0,138.3,118.5,94.9,23.7,16.3,0.477133333,14.82,1,10,1
27.3383,88.6069,1514.0,89.99842072,225.0,6480000000.0,111.3,68.8,32.3,23.8,10.1,0.42035,2.24,2,10,1
18.72,73.47,764.0,89.99873352,36.06940842,20736000000.0,119.1,98.2,55.9,24.8,20.5,0.426833333,5.36,1,10,1
8.1747,77.444,15.0,89.99375916,78.69007111,0.0,49.5,33.2,27.0,32.9,23.8,0.148666667,3.32,0,6,1
31.4711,77.6746,1074.0,89.99952698,123.2194748,16848000000.0,200.4,88.5,9.2,28.1,18.8,0.461766667,0.8,4,10,1
30.904,77.0969,1445.0,89.99845123,226.9749298,0.0,136.3,94.6,17.5,27.0,19.6,0.409975,-5.79,3,10,1
10.2379,77.6377,911.0,89.99867249,181.1934967,-6480000000.0,347.1,110.5,41.5,26.0,17.9,0.4224,-1.83,3,10,1
28.4115,84.7943,4279.0,89.99931335,346.6360474,-11664000000.0,66.1,43.5,4.1,9.0,-3.1,0.382375,-2.61,0,10,1
26.8823,87.9125,782.0,89.99451447,172.5685883,9072000000.0,65.3,55.2,41.6,28.7,20.5,0.404775,4.2,0,10,1
34.11897569,73.87654867,1139.0,89.99901581,28.53998566,-6480000000.0,64.6,59.9,10.2,24.1,7.9,0.479616667,-5.05,1,6,1
29.477,80.3491,1239.0,89.99943542,187.6281433,-9072000000.0,209.3,164.4,31.1,26.6,18.6,0.481075,1.56,2,10,1
26.8722,87.3303,764.0,89.9993515,97.30576324,-55728001024.0,128.9,87.4,46.0,27.6,21.5,0.424158333,0.9,2,10,1
28.2135,84.7277,1253.0,89.99914551,249.1284027,19440001024.0,55.8,48.0,13.8,24.4,8.9,0.41455,-0.43,0,10,1
27.9167,84.25,887.0,89.99930573,159.7751465,5184000000.0,221.7,195.3,143.3,27.4,20.4,0.419583333,18.93,2,10,1
7.4227,80.6309,376.0,89.99593353,333.4349365,0.0,179.8,144.3,57.4,27.3,19.7,0.471666667,-2.45,4,10,1
34.6113,74.9499,2673.0,89.99889374,181.494339,11664000000.0,7.2,6.8,3.8,22.9,10.5,0.321141667,0.19,0,2,1
24.9829,93.5063,1305.0,89.99904633,24.44395447,0.0,114.7,97.0,6.5,25.2,17.8,0.411066667,-9.16,2,10,1
15.4838,73.8164,7.0,89.99153137,3.814074755,2592000000.0,0.0,0.0,0.0,31.2,18.5,0.056,0.0,0,0,1
28.0063,83.7826,893.0,89.99891663,196.2796783,6480000000.0,221.4,170.1,77.5,28.4,20.3,0.425925,4.74,5,10,1
27.5687,85.34,1525.0,89.99050903,243.4349518,-1296000000.0,217.3,154.2,67.8,25.9,19.8,0.423991667,-0.6,6,10,1
5.8498,95.2701,59.0,89.99800873,9.904183388,-20736000000.0,374.3,348.3,228.5,26.9,23.2,0.485466667,9.48,5,10,1
28.3536,82.3997,1726.0,89.99828339,75.96375275,-9072000000.0,268.0,250.0,137.3,24.2,17.1,0.426708333,1.42,3,10,1
25.5125,93.3613,317.0,89.99185181,230.1944275,0.0,33.4,24.2,12.5,32.0,23.0,0.471041667,0.18,0,6,1
30.7333,78.4403,1463.0,89.99937439,178.3153229,19440001024.0,495.5,194.2,32.5,24.8,16.9,0.475158333,-15.04,4,10,1
34.5677,73.1543,1631.0,89.99887848,222.852417,1296000000.0,39.3,39.3,33.1,12.9,-8.2,0.379583333,5.38,1,2,1
33.7403,77.7559,3705.0,89.99835205,86.28471375,2592000000.0,45.5,29.0,27.3,21.9,7.5,0.276375,2.1,0,4,1
30.7467,78.4517,1174.0,89.99838257,75.25643921,1296000000.0,235.2,93.0,61.8,28.5,20.6,0.478591667,1.5,5,10,1
27.5161,88.5575,1339.0,89.99835205,341.0954285,-1296000000.0,97.8,75.3,7.5,24.1,17.8,0.415908333,-4.51,2,10,1
34.785,73.5206,2052.0,89.99712372,232.3523865,12960000000.0,10.0,4.3,0.4,22.9,8.3,0.341275,-0.43,0,9,1
25.31006064,94.48265093,1528.0,89.99905396,132.588974,-5184000000.0,182.7,140.1,41.5,26.3,18.0,0.4651,2.32,4,10,1
26.0746,97.3668,515.0,89.99918365,233.3507538,-10368000000.0,52.6,35.0,0.0,19.4,8.1,0.459083333,-0.08,1,3,1
19.6699,73.5111,359.0,89.99167633,191.3099365,5184000000.0,253.5,237.9,68.1,28.6,22.4,0.492341667,-16.22,3,10,1
27.6276,87.7924,3265.0,89.99712372,61.69924545,11664000000.0,123.5,97.7,48.4,15.4,8.1,0.416283333,2.44,1,10,1
27.982,85.9757,2065.0,89.99924469,305.8529053,3888000000.0,422.2,257.3,80.1,23.4,16.5,0.427025,-5.69,9,10,1
34.1619,77.5528,3653.0,89.99917603,180.3696442,14256000000.0,24.4,10.2,8.9,21.5,6.6,0.145091667,0.88,0,5,1
28.11,83.68,1418.0,89.99916077,213.6900635,38880002048.0,129.5,108.8,66.1,26.4,11.9,0.31715,2.3,2,10,1
30.9544,77.5063,2585.0,89.99801636,67.03622437,-7776000000.0,239.9,217.1,25.0,19.6,9.5,0.470883333,1.55,2,10,1
32.9262,75.1447,728.0,89.99902344,65.99285126,11664000000.0,94.9,93.2,34.6,32.1,20.1,0.44575,-0.7,1,6,1
30.6738,77.3544,1504.0,89.99868774,165.6772766,7776000000.0,83.8,25.2,17.3,25.7,18.8,0.487225,1.67,2,10,1
29.5311,81.9616,2321.0,89.99924469,159.4039764,-24624001024.0,151.9,66.8,26.9,22.1,14.0,0.413883333,-1.22,2,10,1
28.51,81.48,819.0,89.99832916,153.4349518,7776000000.0,161.3,150.2,145.5,30.0,19.7,0.401175,17.8,2,10,1
31.5304,77.7755,1239.0,89.99830627,303.0558167,-15552000000.0,185.6,90.8,59.1,27.3,18.3,0.48745,4.22,2,10,1
2.3078,97.8297,14.0,89.98874664,135.0,0.0,176.6,163.5,106.4,29.1,22.4,0.423575,11.04,3,10,1
34.80316285,74.21346155,2098.0,89.99932861,250.9940186,-22031998976.0,74.5,30.0,1.1,9.8,-4.3,0.328,-0.4,2,3,1
29.5659,80.3657,560.0,89.99742889,194.0362396,10368000000.0,101.6,67.1,29.7,30.0,23.2,0.472225,1.53,0,10,1
24.9925,93.5,1218.0,89.99721527,61.18920517,5184000000.0,122.6,103.1,12.5,26.6,18.5,0.418933333,-12.64,1,10,1
27.4082091,87.29003611,495.0,89.99894714,157.6713409,11664000000.0,269.5,148.4,91.5,27.6,22.1,0.4252,6.18,6,10,1
30.7198,77.1695,1130.0,89.99787903,169.4389954,3888000000.0,307.6,260.2,15.3,25.9,17.5,0.402608333,0.7,3,10,1
12.9752,77.6092,916.0,89.97878265,0.0,6480000000.0,1.2,1.2,0.0,28.9,16.5,0.261675,-0.16,0,2,1
28.9205,95.3429,4053.0,89.99893188,222.2736816,-33696000000.0,146.1,139.7,61.0,13.0,2.2,0.427008333,-0.77,3,9,1
